internal_order_number,online_order_number,store_name,full_channel_user_id,shipping_date,payment_date,payable_amount,paid_amount,status,consignee,spu,order_time,province,city,platform,sub_order_number,online_sub_order_number,original_online_order_number,sku,quantity,unit_price,product_name,color_and_spec,product_amount,original_price,is_gift,sub_order_status,refund_status,registered_quantity,actual_refund_quantity
F5867DE6-0A3A-414C,OL6010558A-8CC7-4D2D,安娜分销店,6c033530-0d96-49ef-b,2025-05-30 04:32:18,2025-05-28 01:32:18,846.33,816.3,已完成,李杨,SPU164c14,2025-05-27 03:32:18,福建省,想县,拼多多,SUBEC8221C4-530B-40,ONLINESUB999C0634-A5D4-48,ORIG3C5E11B4-4D88-4E,SKUb1cc3e,1,1024.12,Decentralized executive neural-net,RosyBrown,1024.12,1183.94,否,正常,未申请退款,0,0
A02BBD3C-6BB8-4834,OLDF45AADE-9753-4A84,安娜旗舰店,97fcda74-43d4-4d98-a,2025-07-10 14:36:34,2025-07-08 05:36:34,1035.7,1007.49,已签收,郝英,SPU811785,2025-07-07 11:36:34,江苏省,南昌市,天猫,SUBEDECE3E4-E698-49,ONLINESUB08CEC9AC-2960-45,ORIG343119DF-A3DE-46,SKU944218,3,405.14,Re-engineered human-resource alliance,Linen,1215.42,434.52,否,正常,申请退款,3,0
8D8B2239-58E8-41B2,OL46EAA174-0046-47A6,安娜分销店,f9232d1a-0963-428d-9,2025-09-04 22:13:28,2025-09-02 21:13:28,1398.6,1351.43,已完成,赵建军,SPU4981a4,2025-09-02 07:13:28,河北省,金凤市,小红书,SUB7D264F05-DB76-40,ONLINESUB789E87B3-F368-4D,ORIGE42B9FAA-1E40-4B,SKU25414d,2,768.36,Synergistic homogeneous approach,Yellow,1536.72,990.25,是,正常,申请退款,2,0
AD581E08-F107-4927,OL62E24387-B45B-489C,安娜旗舰店,013176cf-4a3f-469f-8,2025-07-21 20:12:00,2025-07-19 02:12:00,3079.81,3057.12,已签收,胡勇,SPUbdae81,2025-07-18 13:12:00,山西省,洁市,淘宝,SUB005C7307-9E08-40,ONLINESUB885C6461-3CFF-4F,ORIG068103CF-132C-4C,SKUcb6285,3,1042.93,Self-enabling 24/7 strategy,SeaShell,3128.79,1664.28,是,正常,未申请退款,0,0
A6F97A46-76CC-4902,OLD6DCFD3C-9798-45E9,安娜分销店,9984629a-0591-4789-9,2025-06-29 01:53:01,2025-06-26 02:53:01,299.2,284.53,已完成,夏畅,SPUbb29d1,2025-06-26 02:53:01,江苏省,峰县,拼多多,SUBAAC6E048-981C-48,ONLINESUB802C056A-FE5F-4F,ORIG7B0817A2-320B-4F,SKUcd2262,3,121.06,Triple-buffered discrete utilization,Indigo,363.18,196.57,否,正常,申请退款,3,0
0947567D-EE71-47AE,OLFFC842CB-341D-4E81,安娜旗舰店,45fd85f7-f257-49a7-8,2025-05-05 00:55:05,2025-05-04 17:55:05,502.02,484.58,已完成,梁欢,SPU0d084c,2025-05-04 10:55:05,广东省,沈阳市,京东,SUBBBD7B951-B417-40,ONLINESUBA387A395-A8F0-46,ORIGEDE8ECBE-12FA-4D,SKU4c172b,2,273.32,User-friendly client-server focus group,Indigo,546.64,289.86,否,正常,申请退款,2,0
D30F81F8-3446-4C5A,OLB7A5A453-2621-4822,安娜分销店,9700c37e-2e2f-4a8e-b,2025-10-03 12:37:27,2025-10-01 08:37:27,1413.25,1412.96,已完成,张楠,SPUf3f4b6,2025-09-30 13:37:27,河南省,鑫县,拼多多,SUB43765FD0-515A-4A,ONLINESUBACB98966-D27B-4E,ORIG1ACD40B7-756E-44,SKUe9291e,2,795.39,Proactive encompassing attitude,LightYellow,1590.78,872.36,是,正常,申请退款,2,0
74B2CEA3-AF4A-4BB0,OLC1183D58-4545-42BF,安娜分销店,b4077fe4-c33d-47ad-9,2025-07-11 19:12:12,2025-07-09 22:12:12,1669.72,1648.49,已签收,黄荣,SPUdf2898,2025-07-09 06:12:12,吉林省,桂香市,拼多多,SUBED9C5A70-1893-46,ONLINESUBD9FB1EB3-EEA7-40,ORIG771F5C44-AD27-4E,SKUcef367,2,988.92,Ergonomic transitional hardware,Azure,1977.84,1073.45,是,正常,申请退款,2,0
78170512-BE22-4591,OL1177277A-045F-4298,安娜直播店,0f61a035-c4a1-43ee-9,2025-06-30 20:41:25,2025-06-30 09:41:25,577.46,560.37,已签收,宋琳,SPU01a86a,2025-06-29 13:41:25,广东省,上海市,拼多多,SUBFC6846F5-8270-44,ONLINESUB37D615A1-8171-43,ORIGDBA5D6F2-0D6C-45,SKUfb2abe,1,659.16,Down-sized dedicated emulation,MediumPurple,659.16,826.72,是,正常,申请退款,1,0
EAEFAA50-696D-4106,OL2E7BAFF2-0ECB-4E1B,安娜直播店,542638cf-0b8d-4f3c-a,2025-08-01 00:29:50,2025-07-29 18:29:50,667.74,667.35,已发货,黄建国,SPU3e316a,2025-07-29 07:29:50,甘肃省,太原市,京东,SUBD01AB138-509F-42,ONLINESUB51949731-C82F-48,ORIG4043ECF2-E04A-43,SKU97d83c,1,744.34,Customer-focused tertiary toolset,LightSalmon,744.34,856.99,否,正常,申请退款,1,0
BA8C1D46-7480-431D,OL9B78A6D6-3700-45EC,安娜分销店,e275e420-1113-4006-8,,2025-06-24 18:44:07,773.85,746.25,已签收,马建军,SPU8bcbf8,2025-06-24 14:44:07,四川省,台北县,小红书,SUBB7524902-51EE-4A,ONLINESUB7DFF6438-7D02-49,ORIG69A95179-19D1-45,SKUb6e276,3,283.03,Horizontal tangible moratorium,LightSalmon,849.09,374.66,是,正常,成功退款,0,3
A3FB82EC-6B34-40E5,OL7A2E98D9-F39D-4FEB,安娜旗舰店,9f173fb2-1e24-4b2f-9,2025-06-30 23:06:44,2025-06-29 20:06:44,2529.24,2525.82,已完成,陈欣,SPUdf2898,2025-06-29 13:06:44,江苏省,博市,拼多多,SUBAAD6ECE1-B32F-4E,ONLINESUBB3245E49-0842-43,ORIGCD64EF47-5408-43,SKUcef367,3,928.21,Ergonomic transitional hardware,Azure,2784.63,1127.29,否,正常,退款关闭,0,0
DF5DD488-6F22-4901,OLFEE33286-515B-4ADB,安娜旗舰店,8855356f-e59b-47e8-9,2025-06-28 14:28:41,2025-06-28 08:28:41,572.53,547.12,已发货,林红梅,SPUab3389,2025-06-28 08:28:41,西藏自治区,杭州市,京东,SUB926ECF8F-98C4-43,ONLINESUBB1B6BDD9-D3D2-4F,ORIGB6149751-2F05-42,SKU5eb120,3,235.29,Object-based 24hour installation,Khaki,705.87,336.67,是,正常,申请退款,3,0
44BA1DB4-B58C-496B,OL2D6530A5-B2CC-431B,安娜奥莱店,a35f108d-ac0d-40e5-9,2025-09-04 03:54:37,2025-09-03 21:54:37,606.05,605.6,已签收,金杰,SPU8ccb5c,2025-09-02 23:54:37,台湾省,强县,京东,SUB78C187B9-5076-4C,ONLINESUBDC7FDA2F-E19C-40,ORIGCC950CCE-0122-45,SKU0a8775,1,657.76,Cloned context-sensitive protocol,CornflowerBlue,657.76,832.83,否,正常,申请退款,1,0
4C4D1B80-7D46-4343,OL202AFA34-FAE9-446A,安娜分销店,ab4d8a51-9b8c-4dc8-9,,2025-10-05 17:12:55,261.04,256.86,已发货,刘帆,SPUc7b0b4,2025-10-05 05:12:55,香港特别行政区,西安市,得物,SUBC74E665F-7A9D-4B,ONLINESUB618EE999-B6E0-44,ORIG04291D6D-7434-44,SKU1b1bf5,1,286.7,Quality-focused mission-critical support,DarkKhaki,286.7,403.25,否,正常,成功退款,0,1
BF0ADCA8-7493-4927,OLD8B0AB93-05AF-4A48,安娜直播店,594b2975-1f0a-4a37-9,2025-10-09 01:40:34,2025-10-07 20:40:34,884.3,884.02,已完成,张晨,SPUa51740,2025-10-07 12:40:34,河南省,秀英市,拼多多,SUBA27ADE60-3D90-48,ONLINESUBF1692F41-ED29-43,ORIGE2F28AA6-25B7-48,SKUf19ebd,1,898.23,Multi-tiered well-modulated standardization,PaleGreen,898.23,1220.2,否,正常,退款关闭,0,0
8CD894DB-C6C4-455F,OL2D68B2B1-2248-462D,安娜旗舰店,4c41b6dd-e89a-47b5-b,2025-08-11 03:30:53,2025-08-08 06:30:53,747.55,738.08,已发货,岑杰,SPU9d836b,2025-08-07 14:30:53,广东省,惠州市,淘宝,SUBEDE17DB1-8F7C-4A,ONLINESUBC8FD112B-84F8-45,ORIGD0878CED-F90D-4F,SKUd0b8b2,2,416.17,Mandatory bifurcated monitoring,Ivory,832.34,557.64,否,正常,未申请退款,0,0
660ECACC-0E24-4FF3,OLC6E26630-5FF4-4E47,安娜分销店,5370a2c4-4450-45f9-a,2025-06-06 03:29:42,2025-06-04 14:29:42,510.89,505.81,已发货,汪强,SPU824328,2025-06-04 10:29:42,贵州省,张家港县,天猫,SUB22D71CE6-E617-4D,ONLINESUB9D0862E8-525F-48,ORIG568E0E28-FFF2-4F,SKU6c4ad0,1,532.1,Innovative zero tolerance success,DarkTurquoise,532.1,628.56,否,正常,申请退款,1,0
BA3D8D03-7DF2-4E83,OL840BA55C-927C-4C6D,安娜奥莱店,3aac9d46-4d4c-4366-b,,2025-10-23 07:01:52,2079.75,2075.99,已发货,冯凤英,SPUce4083,2025-10-22 17:01:52,山东省,齐齐哈尔市,拼多多,SUB873516E9-ADCF-43,ONLINESUBE45AAA2F-C5C0-4C,ORIGB91A7DE8-C463-4C,SKU3b861b,2,1125.18,Organized even-keeled contingency,Linen,2250.36,1330.26,是,正常,成功退款,0,2
015DA0B8-9D0D-4548,OL7FEAFD7C-A233-4DC8,安娜奥莱店,eb422c0d-b4ac-4fcc-8,,2025-05-13 18:52:36,319.2,308.13,已签收,郝强,SPUd89083,2025-05-13 14:52:36,河北省,飞市,小红书,SUB969BD5DF-71AC-46,ONLINESUB476DBB44-A1C7-4A,ORIG0CE122C9-E1BC-43,SKU4f193d,1,353.15,Phased background core,Indigo,353.15,377.53,否,正常,成功退款,0,1
08BF0309-CE63-4799,OL36485EE1-9E00-43D5,安娜分销店,a53d7213-cf71-48ad-b,2025-09-22 12:03:08,2025-09-20 17:03:08,235.94,228.5,已签收,王强,SPUba9dbc,2025-09-20 12:03:08,辽宁省,龙市,拼多多,SUBDCDBF94A-CCAD-47,ONLINESUB83A37BC2-2CCC-4D,ORIG6EC49B01-AF94-4D,SKUcd034c,1,242.23,Diverse web-enabled software,SeaShell,242.23,289.65,否,正常,申请退款,1,0
AA053D98-40A2-4185,OL2122DE6B-195B-4A57,安娜直播店,34247820-f50c-4d80-a,2025-07-04 07:38:07,2025-07-02 01:38:07,2001.09,1987.56,已发货,邓婷婷,SPU59699e,2025-07-01 19:38:07,北京市,邯郸县,天猫,SUBB7B4D435-4D9A-44,ONLINESUBC3ECE803-64F4-4A,ORIGD83EA304-EBF9-47,SKUe1392d,3,767.68,Cross-group interactive Graphical User Interface,Chocolate,2303.04,852.89,是,正常,申请退款,3,0
BF46C560-A4DD-4057,OL04BB5802-181F-4815,安娜奥莱店,a853f8ee-9bf5-4e68-a,2025-07-30 04:07:30,2025-07-29 20:07:30,1083.57,1077.94,已发货,杨倩,SPU15dc74,2025-07-29 09:07:30,辽宁省,晨县,淘宝,SUBBF240F44-31E5-48,ONLINESUBDEE9F69E-80FB-42,ORIG501A7A5A-DBA9-40,SKUe2157d,1,1163.73,Visionary systematic customer loyalty,Orchid,1163.73,1393.47,否,正常,申请退款,1,0
43A6BCE8-386D-441A,OLB8648294-2B9A-478F,安娜旗舰店,bb224006-8193-4670-a,2025-08-05 23:42:14,2025-08-03 11:42:14,813.57,777.7,已发货,蒋春梅,SPUee8a6d,2025-08-03 07:42:14,河北省,太原市,淘宝,SUB3EB2BF07-ED71-4C,ONLINESUBB37140AA-0A98-46,ORIG4C880665-8645-4B,SKUdc401c,2,439.05,Extended 4thgeneration moratorium,MediumOrchid,878.1,587.0,否,正常,未申请退款,0,0
20802F98-16DF-40AC,OL1C7B3A32-71DA-4FFE,安娜直播店,fd261257-9fe1-4897-a,2025-05-28 03:48:32,2025-05-26 05:48:32,3448.98,3378.08,已签收,宋楠,SPUa25a42,2025-05-25 09:48:32,澳门特别行政区,马鞍山县,京东,SUB24D129D4-A4F8-45,ONLINESUBD28C9185-E6AF-48,ORIG851FA209-6213-41,SKUc88970,3,1212.01,Switchable systemic frame,LightGray,3636.03,1592.7,是,正常,退款关闭,0,0
3393C598-FAF5-41BE,OL7EC79632-7CD0-4DC9,安娜分销店,599249a1-68ab-4ff3-8,2025-07-25 18:32:05,2025-07-23 23:32:05,1365.75,1302.85,已签收,雷畅,SPU59699e,2025-07-23 16:32:05,重庆市,平县,淘宝,SUB3D9F4266-B48B-46,ONLINESUB79B855C6-4E1E-44,ORIGDBE23064-AB2E-42,SKUe1392d,2,716.43,Cross-group interactive Graphical User Interface,Chocolate,1432.86,798.91,是,正常,未申请退款,0,0
042F169F-2071-4D3C,OL7CDDB683-82D3-4D0D,安娜奥莱店,63a7cffa-6a27-485e-a,2025-09-17 22:48:44,2025-09-15 20:48:44,2140.43,2072.82,已签收,郭淑兰,SPUb378b8,2025-09-15 14:48:44,广东省,哈尔滨市,抖音,SUB3F2BC48F-38C4-44,ONLINESUB7206E5C2-37F5-4F,ORIG9D7D2494-E4B4-4B,SKUa2bc89,3,729.15,User-friendly discrete workforce,LightGreen,2187.45,823.17,否,正常,申请退款,3,0
7E99935F-6659-47C2,OL843F0C91-C52A-42C4,安娜旗舰店,c5c27ce7-d521-45d3-b,,2025-08-02 02:32:41,893.48,881.55,已发货,古建华,SPU0cce85,2025-08-01 10:32:41,山东省,合山县,天猫,SUBEBBC5BF1-692A-42,ONLINESUB9BFEB86F-6E97-45,ORIGE588552E-C45C-4D,SKU5af35d,1,1025.88,User-centric exuding Graphic Interface,Maroon,1025.88,1279.62,否,正常,成功退款,0,1
5BFBE669-F89C-4118,OL22241BAC-3F29-41C8,安娜旗舰店,d218f39d-535f-465b-a,2025-07-03 08:08:15,2025-07-01 04:08:15,488.91,482.73,已完成,杨丹,SPUa33443,2025-06-30 23:08:15,四川省,银川县,小红书,SUBE906797F-F151-47,ONLINESUBB93E60A0-E5CF-45,ORIGED3E0078-6C26-47,SKUd04487,1,527.27,Balanced bottom-line portal,OliveDrab,527.27,584.22,否,正常,退款关闭,0,0
2EF395E1-4B89-48F5,OL48DF8708-CBE7-42EB,安娜分销店,014cffe3-8553-4a5e-a,2025-05-23 07:19:03,2025-05-21 00:19:03,2311.71,2291.74,已完成,贾洁,SPU6aa454,2025-05-21 00:19:03,浙江省,永安市,京东,SUB791B3100-B64C-46,ONLINESUBD25FF313-52DC-43,ORIG0AB48AB1-B52C-4C,SKU8572d8,3,868.19,Enterprise-wide cohesive hardware,LightCyan,2604.57,1403.06,否,正常,退款关闭,0,0
D7822D6B-CD0E-484C,OL0EA4F3C4-B76E-4E7E,安娜旗舰店,f83acc26-a90a-4b30-9,2025-07-05 19:40:30,2025-07-03 20:40:30,757.27,748.01,已签收,杨桂珍,SPUe600a6,2025-07-03 19:40:30,广西壮族自治区,丹丹县,得物,SUBC789F748-B1F9-4A,ONLINESUB9751612B-8E45-41,ORIG19E33242-B7C5-41,SKU7c8adf,3,292.13,Adaptive real-time emulation,Yellow,876.39,460.2,否,正常,申请退款,3,0
36D11E9D-C192-405B,OLC102D4F8-E88D-4708,安娜直播店,a3ab8a73-1968-4c57-b,,2025-05-19 23:22:24,380.18,379.26,已签收,张淑兰,SPU6f8a56,2025-05-19 19:22:24,甘肃省,大冶县,京东,SUB8BF1FC3C-D53D-42,ONLINESUB790062AD-72EC-48,ORIG6147494D-B1DD-49,SKU9f6186,1,409.78,Monitored bi-directional hub,Khaki,409.78,669.51,是,正常,成功退款,0,1
4E57A4C6-1E2F-4B94,OLBB34E598-3C21-474A,安娜奥莱店,7fc2e2eb-2d1f-4aee-a,2025-10-25 10:05:13,2025-10-24 12:05:13,1165.29,1123.8,已发货,周超,SPUa25a42,2025-10-23 20:05:13,西藏自治区,亮县,得物,SUB8BE1B28B-1335-44,ONLINESUB86301D61-B772-4C,ORIG4F3F4215-1926-45,SKUc88970,2,687.3,Switchable systemic frame,LightGray,1374.6,1126.58,否,正常,未申请退款,0,0
5B8983E9-8FAE-4930,OL88A66037-C5BB-4C79,安娜旗舰店,6682d537-905c-4bda-a,2025-05-20 02:18:49,2025-05-19 07:18:49,800.61,790.57,已发货,马旭,SPUa6f2fe,2025-05-18 22:18:49,辽宁省,合肥市,京东,SUB05BBB64B-E9C7-48,ONLINESUB6556D685-A507-46,ORIGD1204BD8-F69C-41,SKUfb1d97,3,309.88,Synergistic methodical Graphical User Interface,DarkGreen,929.64,384.22,是,正常,申请退款,3,0
D75A9DD8-CAB7-41BD,OL08A30D91-F529-41FA,安娜奥莱店,93d946a2-0b1c-4510-8,2025-05-14 19:47:40,2025-05-13 05:47:40,422.49,405.76,已发货,赵玉华,SPUaf10ee,2025-05-12 22:47:40,广西壮族自治区,玉兰县,拼多多,SUBD049E3AA-3B3B-45,ONLINESUBCFC99EC3-6874-47,ORIG0574B4CB-6EE9-49,SKU32286b,1,434.01,Public-key well-modulated toolset,Thistle,434.01,496.73,否,正常,未申请退款,0,0
35D7D05A-F232-4121,OL0850ADD6-8C5A-4551,安娜旗舰店,b2aa3aee-dd6a-470b-a,,2025-08-18 21:10:54,521.95,513.8,已发货,伍玉兰,SPUee8a6d,2025-08-18 02:10:54,湖南省,梧州县,拼多多,SUB59156AD1-1A62-42,ONLINESUB541B2855-4037-47,ORIG9438C6BC-0A8A-46,SKUdc401c,2,303.11,Extended 4thgeneration moratorium,MediumOrchid,606.22,500.62,是,正常,成功退款,0,2
5CD00B5C-4942-45B2,OL91606231-4657-4796,安娜旗舰店,6d60d1aa-04c6-4dda-a,2025-10-05 17:19:23,2025-10-04 12:19:23,918.78,916.17,已发货,王秀兰,SPU1b6af5,2025-10-03 20:19:23,广东省,娜县,天猫,SUBE01FF0EC-2F8B-4C,ONLINESUBBDF4F04E-9952-4C,ORIGD1537D88-8724-40,SKU346011,2,503.08,De-engineered zero tolerance complexity,PaleGoldenRod,1006.16,666.19,是,正常,退款关闭,0,0
22BCB1B6-D4CA-4371,OL6C636210-0385-46F2,安娜直播店,77bc16da-66c4-42d2-b,,2025-07-13 05:42:12,1050.38,1030.4,已签收,林利,SPUab9761,2025-07-12 18:42:12,吉林省,帆县,天猫,SUBD47619DD-6A42-44,ONLINESUBF7CCA04C-EEBC-4F,ORIGF4B4FECB-6483-41,SKU6fb074,2,575.84,De-engineered contextually-based infrastructure,Lavender,1151.68,617.86,是,正常,成功退款,0,2
A2F45DA3-3CB4-45DA,OLC9F373ED-E0D6-499C,安娜分销店,a88ece02-eeb7-49ab-a,,2025-08-15 05:05:11,451.64,429.53,已完成,郑桂芝,SPU0d084c,2025-08-14 15:05:11,江苏省,辽阳县,拼多多,SUB2F59417B-1FF9-46,ONLINESUB5A06105D-F441-40,ORIG96DC498B-C929-4C,SKU4c172b,2,261.62,User-friendly client-server focus group,Indigo,523.24,363.72,否,正常,成功退款,0,2
0FC1F0B8-1D6E-44EF,OL9A2654A3-2512-4D53,安娜奥莱店,9d2f870f-d20b-4e19-9,,2025-08-26 17:22:20,1415.05,1353.59,已发货,柳亮,SPU546abb,2025-08-26 11:22:20,四川省,金凤县,得物,SUBB4010634-EFEC-46,ONLINESUB4CC162BA-2329-47,ORIG74F4F2FF-0489-43,SKU1da280,2,733.26,Advanced methodical access,BlueViolet,1466.52,833.17,是,正常,成功退款,0,2
5E04F5C5-1D71-456E,OL50CA4BFA-9B69-43C8,安娜分销店,bcaf7a08-2107-4203-a,,2025-05-10 22:13:28,138.0,133.04,已完成,朱敏,SPU0e69d9,2025-05-10 03:13:28,宁夏回族自治区,俊县,淘宝,SUB9028E5CC-91E3-43,ONLINESUB5AD52722-2B3B-41,ORIG8BDFE4B1-3018-48,SKUb51e4e,2,78.71,Managed tertiary secured line,Red,157.42,110.31,否,正常,成功退款,0,2
9A9ED783-013E-4482,OLC19AF7FB-C440-4C51,安娜分销店,4f92b65f-5c05-4dd7-a,,2025-08-20 05:46:16,541.17,540.79,已发货,高平,SPU49da73,2025-08-20 05:46:16,青海省,柳州市,京东,SUBE47B7CCE-63A5-40,ONLINESUB5029D2C6-FAEA-49,ORIG4C066CA9-1129-41,SKUe3526f,1,603.33,Realigned exuding budgetary management,Olive,603.33,944.42,是,正常,成功退款,0,1
35C40E6D-EF2D-419F,OL0F9901C8-9F60-489D,安娜分销店,2b809121-3be6-465f-a,2025-10-10 00:34:05,2025-10-07 08:34:05,725.42,702.67,已签收,周小红,SPU8ccb5c,2025-10-06 08:34:05,广西壮族自治区,六安市,拼多多,SUB2A53837D-CCC3-42,ONLINESUB4FFDD903-6229-48,ORIG6DF34C92-6EBB-41,SKU0a8775,1,783.64,Cloned context-sensitive protocol,CornflowerBlue,783.64,934.02,是,正常,未申请退款,0,0
5F92DE84-2BC8-4327,OLD412B66A-11AC-490F,安娜奥莱店,9bad4672-b9ef-46ef-8,,2025-05-03 20:58:44,1177.15,1118.98,已签收,夏秀芳,SPUd03f8f,2025-05-03 10:58:44,上海市,平市,小红书,SUB5D8CC297-D010-42,ONLINESUBB81C458E-7C75-4E,ORIG210CB6D0-EC23-4C,SKUc8d253,3,486.72,Front-line zero-defect middleware,RosyBrown,1460.16,681.11,否,正常,成功退款,0,3
56E57015-02E4-4FA5,OL34140DA3-502B-4603,安娜直播店,a2078b6e-3bd6-4eba-9,2025-06-03 17:07:32,2025-06-03 10:07:32,636.44,634.84,已完成,王雪,SPU81ae40,2025-06-03 08:07:32,甘肃省,台北县,淘宝,SUB3002F68E-E086-44,ONLINESUBEA0937DD-B9BC-43,ORIGBD8A611C-546B-4F,SKUc78f57,1,704.63,Organic non-volatile forecast,DarkMagenta,704.63,961.17,否,正常,未申请退款,0,0
C9FC3694-91B6-4B07,OL23250A4F-531F-46D9,安娜奥莱店,b374fae3-e14f-4b21-b,2025-06-01 20:49:59,2025-05-31 22:49:59,1624.64,1605.64,已签收,曹玉,SPU686dcf,2025-05-31 07:49:59,云南省,颖市,小红书,SUBEC6EAF06-B962-46,ONLINESUB26ADB7F2-AE97-44,ORIG4F3C52F1-183B-47,SKU6f64e0,3,601.56,Versatile asymmetric moderator,White,1804.68,930.39,是,正常,未申请退款,0,0
FB506AF1-55A6-42EA,OL47AFC371-46CB-4E80,安娜奥莱店,e04f22ff-0cca-4745-b,2025-06-15 17:45:42,2025-06-13 07:45:42,1302.97,1282.01,已签收,陈玲,SPU44ed83,2025-06-12 18:45:42,山西省,杨市,淘宝,SUB6FE51CC4-EBC0-42,ONLINESUB4EADAA79-549B-41,ORIG0107904D-1722-4D,SKUc0512f,2,788.15,Proactive well-modulated project,Lavender,1576.3,1156.85,是,正常,未申请退款,0,0
2D62EE85-29C6-45AC,OLA77B7BC6-1C66-47D3,安娜分销店,9e934f4b-e84a-48ab-9,2025-07-30 20:02:35,2025-07-29 07:02:35,2417.33,2301.91,已完成,周洁,SPUf005ed,2025-07-28 23:02:35,海南省,哈尔滨县,天猫,SUB158DD8FA-49F4-4D,ONLINESUBD1F04FFD-59E7-44,ORIGEDDFF89E-02F2-4B,SKUed7f10,3,899.62,Visionary fault-tolerant throughput,MediumVioletRed,2698.86,972.56,是,正常,申请退款,3,0
7B9E3678-1A51-4B63,OL89B4C23E-E478-4878,安娜奥莱店,2c2afdec-6cfb-4c26-b,2025-08-10 18:28:27,2025-08-07 19:28:27,682.38,666.67,已签收,张倩,SPU6c1a65,2025-08-06 20:28:27,山东省,香港县,抖音,SUBE0793252-D8A5-43,ONLINESUBB0CD854E-04E4-42,ORIG01749386-091F-40,SKU9c4d3f,1,774.29,Profit-focused content-based parallelism,SteelBlue,774.29,901.19,是,正常,申请退款,1,0
8EAC484B-0AA7-4847,OL53D1C16A-BE83-4707,安娜分销店,040b29bf-0d87-41d4-a,,2025-06-27 20:32:35,1510.7,1436.01,已发货,张军,SPUab9761,2025-06-27 13:32:35,江苏省,成县,拼多多,SUB16C36B25-155F-43,ONLINESUB50F3D7D9-8D2E-41,ORIGD058D098-7ABE-4B,SKU6fb074,3,552.07,De-engineered contextually-based infrastructure,Lavender,1656.21,897.99,是,正常,成功退款,0,3
0011E3FB-4895-4EA1,OLB1019CA1-BDAF-42C4,安娜直播店,368ea00a-74d7-4842-9,,2025-07-10 05:07:11,1620.57,1582.06,已发货,梁楠,SPU98b7bf,2025-07-09 20:07:11,四川省,雪县,小红书,SUBB5C75961-4CA2-4B,ONLINESUBA604796B-06ED-48,ORIGB12B3B93-FD95-42,SKU6d71cf,3,568.52,Universal multimedia circuit,PeachPuff,1705.56,644.89,是,正常,成功退款,0,3
CA44F4D4-11E9-4B08,OLFE223968-30EA-48CA,安娜直播店,04e3a5cc-5196-444f-9,2025-10-14 20:04:51,2025-10-12 04:04:51,2912.28,2825.79,已发货,李雪梅,SPU75e0d2,2025-10-11 16:04:51,海南省,石家庄县,京东,SUBF00D3160-0770-48,ONLINESUBE2F18332-1123-4C,ORIG8CDCD9A1-BEFE-43,SKU61fbe3,3,1171.45,Organized empowering challenge,White,3514.35,1441.57,否,正常,申请退款,3,0
6B6EEEC8-B7A7-4307,OL2A144296-F67F-40DB,安娜分销店,fa22fd90-d733-4ab6-8,,2025-10-22 02:31:23,364.45,354.98,已发货,李波,SPUf6aff7,2025-10-21 19:31:23,湖南省,昆明县,得物,SUB7D5908B9-760F-46,ONLINESUBADC7ECCA-8017-43,ORIGFA9280C2-2F0E-45,SKU446dad,1,385.01,Horizontal encompassing solution,Khaki,385.01,562.68,否,正常,成功退款,0,1
578F92C3-4DE8-463D,OLA84AEC2E-60DA-4232,安娜直播店,0fc38b01-3641-4b86-b,2025-09-30 02:15:37,2025-09-28 17:15:37,301.81,292.93,已签收,唐红霞,SPU6461c6,2025-09-27 21:15:37,广东省,玉华市,淘宝,SUB7544CF3C-BDD8-49,ONLINESUBB79C6AC0-617A-4E,ORIGC144DE30-5F2A-4D,SKU651440,3,106.98,Managed 3rdgeneration throughput,LightYellow,320.94,141.72,否,正常,未申请退款,0,0
42AE5459-5F3B-44A4,OL5F8D4E74-3FDA-4DBA,安娜旗舰店,520a1a34-d58f-406b-9,2025-08-22 20:07:05,2025-08-21 18:07:05,725.86,724.4,已发货,刘瑞,SPU367ca2,2025-08-20 22:07:05,内蒙古自治区,深圳县,抖音,SUBD47B7C08-C35E-42,ONLINESUB1EC7A4A3-1FBE-48,ORIG7E798BEE-D47B-4A,SKU23dca0,2,407.67,Phased demand-driven pricing structure,PapayaWhip,815.34,524.06,否,正常,退款关闭,0,0
ABEC8691-CCAB-4207,OL8C719278-987D-4650,安娜直播店,70d4aa17-82e2-4701-9,2025-08-03 05:07:32,2025-08-02 13:07:32,667.39,662.53,已签收,陈桂荣,SPU7f1e86,2025-08-02 07:07:32,陕西省,丹市,天猫,SUBD583ECC8-06B0-4F,ONLINESUBCF15A574-D2C2-4B,ORIG3E8CF1FE-48EF-44,SKU574486,3,231.01,Mandatory exuding methodology,Plum,693.03,295.19,是,正常,申请退款,3,0
E4506D6E-4D90-4B91,OLAFE6825F-2F23-43FE,安娜奥莱店,d7198b3a-a16a-40e4-b,,2025-07-25 21:10:35,130.29,128.46,已签收,刘博,SPU347685,2025-07-25 04:10:35,海南省,艳市,拼多多,SUBD85A4283-4BFB-4F,ONLINESUB37E999B4-7805-44,ORIGDC3707C5-E2A6-49,SKU8bd81f,1,152.94,Adaptive national product,AntiqueWhite,152.94,166.14,否,正常,成功退款,0,1
